# wl wmean ewmean
6.707730352228198171e+03 4.547326626482182665e-01 8.410124570495539423e-03
6.708130352228197808e+03 4.557648407063918938e-01 8.214624218113459816e-03
6.708530352228198353e+03 4.503709209218536014e-01 8.190002201562403966e-03
6.708930352228197989e+03 4.449158849405524530e-01 8.109726996969129909e-03
6.709330352228197626e+03 4.393033114739525735e-01 8.406593090473705315e-03
6.709730352228198171e+03 4.424322953610053677e-01 8.096494974157012955e-03
6.710130352228197808e+03 4.463551917648926892e-01 8.438471545279959546e-03
6.710530352228198353e+03 4.363863500531520168e-01 1.120090183631462614e-02
6.710930352228197989e+03 4.339561631311772416e-01 1.224345002368794344e-02
6.711330352228197626e+03 4.373326908457366713e-01 1.174283124580610682e-02
6.711730352228198171e+03 4.396485927766580759e-01 1.145954646483247040e-02
6.712130352228197808e+03 4.379021649839738850e-01 1.059636384636026239e-02
6.712530352228197444e+03 4.423403782039596610e-01 8.692361735763032976e-03
6.712930352228197989e+03 4.489549702996583069e-01 8.031552160227972345e-03
6.713330352228197626e+03 4.469122318138321059e-01 8.039918294169194277e-03
6.713730352228197262e+03 4.449563466417247870e-01 8.108191390919162328e-03
6.714130352228197808e+03 4.426053045219936477e-01 9.957574881260483277e-03
6.714530352228197444e+03 4.333074380672956583e-01 1.437883916899277206e-02
6.714930352228197989e+03 4.316022892129260380e-01 1.599681127459945049e-02
6.715330352228197626e+03 4.348209976193039283e-01 1.628241393086115110e-02
6.715730352228197262e+03 4.418771580339154181e-01 1.694185517907581540e-02
6.716130352228197808e+03 4.522704793123896172e-01 1.353159954251045675e-02
6.716530352228197444e+03 4.401195790787342799e-01 9.252675059775396574e-03
6.716930352228197989e+03 4.362995448006561916e-01 8.468148080935903807e-03
6.717330352228197626e+03 4.356238501518034933e-01 8.436037789490679825e-03
6.717730352228197262e+03 4.357282666048933883e-01 1.001302971124226095e-02
6.718130352228197808e+03 4.351693167361994630e-01 1.345656158557692259e-02
6.718530352228197444e+03 4.375322812992874510e-01 1.446826186296661446e-02
6.718930352228197080e+03 4.437154078005833835e-01 1.436266315534838640e-02
6.719330352228197626e+03 4.351111787871562164e-01 1.241923763691121091e-02
6.719730352228197262e+03 4.404931622632603516e-01 9.290248664983289870e-03
6.720130352228196898e+03 4.344232682519668653e-01 8.056981486461211109e-03
6.720530352228197444e+03 4.362705380629935958e-01 8.041556983122189611e-03
6.720930352228197080e+03 4.502034384724881155e-01 8.250302697646193575e-03
6.721330352228197626e+03 4.456963340318311206e-01 8.230760936355094315e-03
6.721730352228197262e+03 4.412945643230627990e-01 8.200498648221830889e-03
6.722130352228196898e+03 4.392040721236767364e-01 8.021372784143917037e-03
6.722530352228197444e+03 4.428394230224828587e-01 7.839356473570447195e-03
6.722930352228197080e+03 4.390489394271758772e-01 7.790792736761430887e-03
6.723330352228197626e+03 4.392544936297736458e-01 7.838843690524963451e-03
6.723730352228197262e+03 4.337817751588146087e-01 7.916664843035279078e-03
6.724130352228196898e+03 4.393597698896368753e-01 8.072248539501144030e-03
6.724530352228197444e+03 4.365335173588683615e-01 8.031602725986082547e-03
6.724930352228197080e+03 4.337607651418288190e-01 8.210752834565519104e-03
6.725330352228196716e+03 4.435175871284555149e-01 8.447103943841198850e-03
6.725730352228197262e+03 4.412154613695191130e-01 8.574370896543672196e-03
6.726130352228196898e+03 4.407006201957757163e-01 8.983450331772824954e-03
6.726530352228196534e+03 4.460980909279489426e-01 1.017469031871747615e-02
6.726930352228197080e+03 4.412374549510337252e-01 1.082872984557713310e-02
6.727330352228196716e+03 4.402338466296685238e-01 1.796878878429796281e-02
6.727730352228197262e+03 4.097042650069549485e-01 2.372114836490877426e-02
6.728130352228196898e+03 4.295381231055155902e-01 1.926772523133343795e-02
6.728530352228196534e+03 4.277260082052254941e-01 2.654565485500101629e-02
6.728930352228197080e+03 4.338899570003219019e-01 2.395797712365098711e-02
6.729330352228196716e+03 4.139077236769975743e-01 1.753067761844786382e-02
6.729730352228197262e+03 4.156432931311826451e-01 1.241392268803307407e-02
6.730130352228196898e+03 4.122946187284332598e-01 1.258081139200908742e-02
6.730530352228196534e+03 4.075731384991206352e-01 1.189328204074234334e-02
6.730930352228197080e+03 4.037320472152497453e-01 1.123093462014775577e-02
6.731330352228196716e+03 4.029694176102685543e-01 1.073298664277605452e-02
6.731730352228196352e+03 4.098462647723936092e-01 9.977963951515664287e-03
6.732130352228196898e+03 4.139686077589995739e-01 8.098600817913170422e-03
6.732530352228196534e+03 4.212038627708617478e-01 7.294794310373102497e-03
6.732930352228196170e+03 4.228873198811798906e-01 7.360796006527768956e-03
6.733330352228196716e+03 4.197601480405855900e-01 7.694907196931661045e-03
6.733730352228196352e+03 4.172329153565993431e-01 7.779804142592210148e-03
6.734130352228196898e+03 4.190745686954203686e-01 7.775505711329294342e-03
6.734530352228196534e+03 4.181334046641337898e-01 7.763204717576635376e-03
6.734930352228196170e+03 4.163000165558208843e-01 7.996825732429381842e-03
6.735330352228196716e+03 4.180067257818607107e-01 8.205084904563796772e-03
6.735730352228196352e+03 4.221723232931520187e-01 8.034134452993306127e-03
6.736130352228196898e+03 4.198544063795273673e-01 7.980898764762732467e-03
6.736530352228196534e+03 4.118536239742540128e-01 8.335275807917479074e-03
6.736930352228196170e+03 4.157524402138461639e-01 9.157219153966191655e-03
6.737330352228196716e+03 4.120574678843935135e-01 9.480055783708148109e-03
6.737730352228196352e+03 4.146938594738673878e-01 9.292668663231336626e-03
6.738130352228195989e+03 4.091068588265718287e-01 9.248188839658869412e-03
6.738530352228196534e+03 4.134665549432186005e-01 8.797694021223430999e-03
6.738930352228196170e+03 4.125824652400162940e-01 8.246775622984245380e-03
6.739330352228195807e+03 4.159343766845748358e-01 8.269893891947963788e-03
6.739730352228196352e+03 4.148923557367035220e-01 8.301941940281401533e-03
6.740130352228195989e+03 4.089028776138434185e-01 8.508753300408684883e-03
6.740530352228196534e+03 4.112303843975331219e-01 1.224673899793037556e-02
6.740930352228196170e+03 4.036605940213332522e-01 1.478760788245551093e-02
6.741330352228195807e+03 4.012175059975467417e-01 1.444412684462467560e-02
6.741730352228196352e+03 4.050386059145749118e-01 1.367931407994098930e-02
6.742130352228195989e+03 4.002910790774530381e-01 1.160261770514696075e-02
6.742530352228196534e+03 4.065080520834633004e-01 8.957195028927899400e-03
6.742930352228196170e+03 4.027975185291156057e-01 8.503236335494884432e-03
6.743330352228195807e+03 4.053913330199980236e-01 8.403284458665016138e-03
6.743730352228196352e+03 4.095017572135130068e-01 9.509138775377574959e-03
6.744130352228195989e+03 4.109120483127214341e-01 9.678122701065602213e-03
6.744530352228195625e+03 4.016587942999524374e-01 8.202816902263024637e-03
6.744930352228196170e+03 4.011512878868198073e-01 7.868228169218940624e-03
6.745330352228195807e+03 4.042937502497764291e-01 8.470703723708377514e-03
6.745730352228195443e+03 4.009376506271472018e-01 9.532251332385572457e-03
6.746130352228195989e+03 4.049008680442893193e-01 9.687785586441425775e-03
6.746530352228195625e+03 4.077187534103964839e-01 9.869677473376718344e-03
6.746930352228196170e+03 4.054154733488820050e-01 9.007055357535643375e-03
6.747330352228195807e+03 4.031010476476846183e-01 8.517371723040373377e-03
6.747730352228195443e+03 4.019130842932801539e-01 8.214017872256975522e-03
6.748130352228195989e+03 3.974017973947642224e-01 7.887171845687266855e-03
6.748530352228195625e+03 4.022109764765445794e-01 7.997846116686583434e-03
6.748930352228196170e+03 4.001972061763955923e-01 8.035761099956684195e-03
6.749330352228195807e+03 4.023420277722953298e-01 8.099000079403102445e-03
6.749730352228195443e+03 3.930579651960354193e-01 8.057898236731402680e-03
6.750130352228195989e+03 3.947184653210223382e-01 8.066160682825170708e-03
6.750530352228195625e+03 3.982177893488980658e-01 8.044648028887404351e-03
6.750930352228195261e+03 4.003694452130510117e-01 8.265747529104831501e-03
6.751330352228195807e+03 3.906930738483244125e-01 8.241074199618980342e-03
6.751730352228195443e+03 3.908944912812228889e-01 8.614797274203752145e-03
6.752130352228195079e+03 3.929730246813194494e-01 9.426843449415831661e-03
6.752530352228195625e+03 3.778863911149728527e-01 1.385579208883153807e-02
6.752930352228195261e+03 3.852826857375715730e-01 1.569173449167146628e-02
6.753330352228195807e+03 4.028879255461240705e-01 1.821094704475010456e-02
6.753730352228195443e+03 3.911630639477982063e-01 2.244531502202731787e-02
6.754130352228195079e+03 3.910544889149035197e-01 1.706840066419399934e-02
6.754530352228195625e+03 3.920260266608307509e-01 1.027363596752410742e-02
6.754930352228195261e+03 3.845333914654431307e-01 8.682886412038230695e-03
6.755330352228195807e+03 3.872454392046812410e-01 8.399471130378321354e-03
6.755730352228195443e+03 3.920143747941277623e-01 8.303589582077976206e-03
6.756130352228195079e+03 3.936298765184823023e-01 8.145781049832396398e-03
6.756530352228195625e+03 3.854958672918402662e-01 8.102944803337846710e-03
6.756930352228195261e+03 3.869863150846242772e-01 7.942464299903237435e-03
6.757330352228194897e+03 3.859128040877904398e-01 7.901242737079365586e-03
6.757730352228195443e+03 3.886011094994007431e-01 7.915975559936019867e-03
6.758130352228195079e+03 3.924865029287834539e-01 7.991051015854143402e-03
6.758530352228194715e+03 3.897737051088647209e-01 7.889075157923006870e-03
6.758930352228195261e+03 3.880392114144682880e-01 8.335031051519977210e-03
6.759330352228194897e+03 3.868077976730487921e-01 8.665035353951919608e-03
6.759730352228195443e+03 3.787555715584003391e-01 9.279302635489445478e-03
6.760130352228195079e+03 3.773771937666323129e-01 9.407498629150181854e-03
6.760530352228194715e+03 3.827245600788556357e-01 9.022492723075165727e-03
6.760930352228195261e+03 3.851602013610179731e-01 8.549526091374139158e-03
6.761330352228194897e+03 3.862700023390236437e-01 8.013490844751908898e-03
6.761730352228195443e+03 3.866349244765173720e-01 7.879508688440905323e-03
6.762130352228195079e+03 3.870580464500703588e-01 8.151516047003034421e-03
6.762530352228194715e+03 3.833036309338483938e-01 8.617213586732421632e-03
6.762930352228195261e+03 3.816673181914360113e-01 8.710032393817207508e-03
6.763330352228194897e+03 3.851954080034197814e-01 8.760825448055715656e-03
6.763730352228194533e+03 3.853469954719950241e-01 8.532008982308776635e-03
6.764130352228195079e+03 3.875810018516867572e-01 9.275018008885143814e-03
6.764530352228194715e+03 3.853562821685630468e-01 8.642649386233786785e-03
6.764930352228194351e+03 3.839197139358523359e-01 8.492648869073003010e-03
6.765330352228194897e+03 3.660366001069618735e-01 9.266084668308511782e-03
6.765730352228194533e+03 3.731687019108287373e-01 8.786260674395427253e-03
6.766130352228195079e+03 3.783719076120956037e-01 8.659349795194016750e-03
6.766530352228194715e+03 3.775462997348504879e-01 9.552189419907410051e-03
6.766930352228194351e+03 3.753140382294616884e-01 1.421536365169659769e-02
6.767330352228194897e+03 3.740565217959219146e-01 1.897005054962458762e-02
6.767730352228194533e+03 3.739439270068792842e-01 1.472027983841229896e-02
6.768130352228195079e+03 3.675757647225118552e-01 1.334195849197330336e-02
6.768530352228194715e+03 3.684123815186237105e-01 1.256959012670593422e-02
6.768930352228194351e+03 3.730981412249907980e-01 1.091837564253170766e-02
6.769330352228194897e+03 3.743814618089352231e-01 8.336206792313076777e-03
6.769730352228194533e+03 3.739330271964040331e-01 7.888328301243897889e-03
6.770130352228194170e+03 3.743135750353135949e-01 7.613728940454539927e-03
6.770530352228194715e+03 3.724682440117243476e-01 7.496477907739504745e-03
6.770930352228194351e+03 3.779750018864495020e-01 7.557165443437489222e-03
6.771330352228193988e+03 3.744152265392957646e-01 7.959108768345992194e-03
6.771730352228194533e+03 3.764427837112704900e-01 8.586609814648687306e-03
6.772130352228194170e+03 3.739858419591896577e-01 8.796009298138852614e-03
6.772530352228194715e+03 3.727752648522120738e-01 8.605377637779781236e-03
6.772930352228194351e+03 3.829275051806327879e-01 8.980213141722466139e-03
6.773330352228193988e+03 3.846816726002890707e-01 9.039889848650374538e-03
6.773730352228194533e+03 3.726900040194800479e-01 8.521347934224505344e-03
6.774130352228194170e+03 3.697015303014692944e-01 8.628125739072262101e-03
6.774530352228194715e+03 3.729918405488110156e-01 8.973123529938053025e-03
6.774930352228194351e+03 3.731663895149312515e-01 8.861483613402767676e-03
6.775330352228193988e+03 3.772048706595748646e-01 8.809091820203302642e-03
6.775730352228194533e+03 3.747137215709591129e-01 8.943658384130491468e-03
6.776130352228194170e+03 3.710083584757252750e-01 8.749267685059703217e-03
6.776530352228193806e+03 3.732289675145851193e-01 8.563689720210421880e-03
6.776930352228194351e+03 3.680436417452062625e-01 1.025782610571277995e-02
6.777330352228193988e+03 3.645505801201966434e-01 1.333498475418726757e-02
6.777730352228193624e+03 3.663254708781479296e-01 1.345303016535256101e-02
6.778130352228194170e+03 3.629745459097196703e-01 1.472700456722134989e-02
6.778530352228193806e+03 3.474226538382860774e-01 1.743346163954230185e-02
6.778930352228194351e+03 3.510153715369381811e-01 1.526566235842071600e-02
6.779330352228193988e+03 3.672331873741463415e-01 1.231697920976784939e-02
6.779730352228193624e+03 3.632817669645843628e-01 1.241481648400049285e-02
6.780130352228194170e+03 3.698016669708532045e-01 9.228565230550069692e-03
6.780530352228193806e+03 3.651047833282594635e-01 7.804931331911138526e-03
6.780930352228194351e+03 3.522280535552954062e-01 7.610668975230684523e-03
6.781330352228193988e+03 3.530701145691359510e-01 8.012435887389942821e-03
6.781730352228193624e+03 3.542472183204872227e-01 1.206435031982638559e-02
6.782130352228194170e+03 3.588445687115405791e-01 7.940873708005745379e-03
6.782530352228193806e+03 3.683255119679374467e-01 8.161188006969952169e-03
6.782930352228193442e+03 3.619818461129621912e-01 8.464237459147951753e-03
6.783330352228193988e+03 3.635143900277216233e-01 8.634007480239180854e-03
6.783730352228193624e+03 3.689075928920612091e-01 8.718408448402511710e-03
6.784130352228193260e+03 3.746068351330766322e-01 8.631371230029395367e-03
6.784530352228193806e+03 3.662144873905258669e-01 8.520250668662823074e-03
6.784930352228193442e+03 3.654646120347622706e-01 8.052260665118816246e-03
6.785330352228193988e+03 3.637353673917850805e-01 7.850974299400988524e-03
6.785730352228193624e+03 3.634308614156203099e-01 7.998104630564654982e-03
6.786130352228193260e+03 3.650212220694643572e-01 8.085369430705171417e-03
6.786530352228193806e+03 3.637266778257118305e-01 8.192908643195277035e-03
6.786930352228193442e+03 3.638587133080407598e-01 8.247210928001810423e-03
6.787330352228193988e+03 3.655031089642895581e-01 8.210341139032835064e-03
6.787730352228193624e+03 3.615018048897392089e-01 8.119966557132738544e-03
6.788130352228193260e+03 3.641131654032785936e-01 7.921020518847131028e-03
6.788530352228193806e+03 3.659904307289476577e-01 7.995662385436008365e-03
6.788930352228193442e+03 3.616258029984893430e-01 8.166047381483779524e-03
6.789330352228193078e+03 3.680877114496007296e-01 9.066313479350190940e-03
6.789730352228193624e+03 3.641072723033884073e-01 8.858454440887467141e-03
6.790130352228193260e+03 3.592673523925855594e-01 9.426175555386318711e-03
6.790530352228192896e+03 3.596545159931823221e-01 9.011151860431958552e-03
6.790930352228193442e+03 3.617802965800279713e-01 8.819252927320686899e-03
6.791330352228193078e+03 3.649009568106900137e-01 8.661785002650815302e-03
6.791730352228193624e+03 3.593273025083788541e-01 7.853983625745559680e-03
6.792130352228193260e+03 3.593080741730743100e-01 8.085571033815130981e-03
